from,to,knowledge_begin_date,knowledge_end_date,operation_code
52213331:5,52213331:5,2013-05-05 06:08:40.917,,N
52213495:5,52213495:5,2013-05-05 06:08:40.917,,N
52214165:5,52214165:5,2013-05-05 06:08:40.917,,N
52214166:5,52214166:5,2013-05-05 06:08:40.917,,N
52214167:5,52214167:5,2013-05-05 06:08:40.917,,N
52214168:5,52214168:5,2013-05-05 06:08:40.917,,N
52214254:5,52214254:5,2013-05-05 06:08:40.917,,N
52214478:5,10000214:5,2013-05-05 06:08:40.917,2013-12-19 11:16:57.700,N
52214478:5,10000214:5,2013-12-19 11:16:57.700,,C
52214478:5,10000214:5,2013-01-02 12:45:00.000,,N
52215289:5,52215289:5,2013-05-05 06:08:40.917,,N
52216487:5,52216487:5,2013-05-05 06:08:40.917,,N
52217141:5,52217141:5,2013-05-05 06:08:40.917,,N
52217191:5,52217191:5,2013-05-05 06:08:40.917,,N
52217460:5,52217460:5,2013-05-05 06:08:40.917,,N
52217510:5,52217510:5,2013-05-05 06:08:40.917,,N
52217781:5,52217781:5,2013-05-05 06:08:40.917,,N
52217782:5,52217782:5,2013-05-05 06:08:40.917,,N
52217796:5,52217796:5,2013-05-05 06:08:40.917,,N
52218032:5,52218032:5,2013-05-05 06:08:40.917,,N
52218935:5,10086142:5,2013-05-05 06:08:40.917,,N
52218936:5,10098582:5,2014-01-29 08:00:47.250,,A
52218936:5,52218936:5,2013-05-05 06:08:40.917,2014-01-29 08:00:47.250,N
52219121:5,52219121:5,2013-05-05 06:08:40.917,,N
52219122:5,52219122:5,2013-05-05 06:08:40.917,,N
52219123:5,52219123:5,2013-05-05 06:08:40.917,,N
52219394:5,52219394:5,2013-05-05 06:08:40.917,,N
52219399:5,52219399:5,2013-05-05 06:08:40.917,,N
52220105:5,52220105:5,2013-05-05 06:08:40.917,,N
52220276:5,52220276:5,2013-05-05 06:08:40.917,,N
52220283:5,52220283:5,2013-05-05 06:08:40.917,,N
52220290:5,52220290:5,2013-05-05 06:08:40.917,,N
52220580:5,52220580:5,2013-05-05 06:08:40.917,,N
52220583:5,52220583:5,2013-05-05 06:08:40.917,,N
52220585:5,52220585:5,2013-05-05 06:08:40.917,,N
52220614:5,52220614:5,2013-05-05 06:08:40.917,,N
52220876:5,52220876:5,2019-11-01 09:08:05.390,,N
52221258:5,52221258:5,2013-05-05 06:08:40.917,,N
52221413:5,52221413:5,2013-05-05 06:08:40.917,,N
52221447:5,52221447:5,2013-05-05 06:08:40.917,,N
52221448:5,52221448:5,2013-05-05 06:08:40.917,,N
52221830:5,52016147:5,2013-05-05 06:08:40.917,,N
52221832:5,52221832:5,2013-05-05 06:08:40.917,,N
52221860:5,52221860:5,2013-05-05 06:08:40.917,,N
52221870:5,52221870:5,2013-05-05 06:08:40.917,,N
52221896:5,52221896:5,2013-12-18 11:30:00.940,,N
52222067:5,52222067:5,2013-05-05 06:08:40.917,,N
52222280:5,52222280:5,2013-05-05 06:08:40.917,,N
52222281:5,52222281:5,2016-05-10 07:12:34.987,,N
52222300:5,52222300:5,2013-05-05 06:08:40.917,,N
52222301:5,52222301:5,2013-05-05 06:08:40.917,,N
52222302:5,52222302:5,2013-05-05 06:08:40.917,,N
52222564:5,52222564:5,2013-05-05 06:08:40.917,,N
52223161:5,52223161:5,2013-05-05 06:08:40.917,,N
52223186:5,52223186:5,2013-05-05 06:08:40.917,,N
52224426:5,52224426:5,2013-05-05 06:08:40.917,,N
52225062:5,52225062:5,2014-01-28 08:08:57.080,,N
52225151:5,52225151:5,2013-05-05 06:08:40.917,,N
52225155:5,52225155:5,2013-05-05 06:08:40.917,,N
52225156:5,52225156:5,2013-05-05 06:08:40.917,,N
52226085:5,52226085:5,2013-05-05 06:08:40.917,,N
52226371:5,52226371:5,2013-05-05 06:08:40.917,,N
52226372:5,52226372:5,2013-05-05 06:08:40.917,,N
52226373:5,52226373:5,2013-05-05 06:08:40.917,,N
52226673:5,52015905:5,2013-05-05 06:08:40.917,,N
52226674:5,52226674:5,2013-05-05 06:08:40.917,,N
52226686:5,52226686:5,2013-05-05 06:08:40.917,,N
52226690:5,52226690:5,2013-05-05 06:08:40.917,,N
52226691:5,52226691:5,2013-05-05 06:08:40.917,,N
52227581:5,52227581:5,2013-05-05 06:08:40.917,,N
52228084:5,52228084:5,2013-05-05 06:08:40.917,,N
52228087:5,52228087:5,2013-05-05 06:08:40.917,,N
52228410:5,10111058:5,2013-05-05 06:08:40.917,,N
52229167:5,52229167:5,2013-05-05 06:08:40.917,,N
52229180:5,52229180:5,2013-05-05 06:08:40.917,,N
52229429:5,52229429:5,2013-05-05 06:08:40.917,,N
52229463:5,52229463:5,2013-05-05 06:08:40.917,,N
52229540:5,52229540:5,2013-05-05 06:08:40.917,,N
52229545:5,52229545:5,2013-05-05 06:08:40.917,,N
52229546:5,50012351:5,2013-05-05 06:08:40.917,,N
52229705:5,52229705:5,2013-05-05 06:08:40.917,,N
52230743:5,52230743:5,2013-05-05 06:08:40.917,,N
52230745:5,52230745:5,2013-05-05 06:08:40.917,,N
52230753:5,52230753:5,2013-05-05 06:08:40.917,,N
52230771:5,52230771:5,2013-05-05 06:08:40.917,,N
52230994:5,52230994:5,2013-05-05 06:08:40.917,,N
52231014:5,52231014:5,2013-05-05 06:08:40.917,,N
52231034:5,52231034:5,2013-05-05 06:08:40.917,,N
52231192:5,52231192:5,2013-05-05 06:08:40.917,,N
52231204:5,52231204:5,2013-05-05 06:08:40.917,,N
52231388:5,52231388:5,2013-05-05 06:08:40.917,,N
52231400:5,52231400:5,2013-05-05 06:08:40.917,,N
52231402:5,52231402:5,2013-05-05 06:08:40.917,,N
52231617:5,52231617:5,2013-05-05 06:08:40.917,,N
52231618:5,52231618:5,2013-05-05 06:08:40.917,,N
52231622:5,52231622:5,2013-05-05 06:08:40.917,,N
52231623:5,52231623:5,2013-05-05 06:08:40.917,,N
52231649:5,52194877:5,2013-05-05 06:08:40.917,,N
52231650:5,52076103:5,2013-05-05 06:08:40.917,,N
52232990:5,52232990:5,2013-05-05 06:08:40.917,,N
52233718:5,52233718:5,2013-05-05 06:08:40.917,,N
52233864:5,52233864:5,2013-05-05 06:08:40.917,,N
52234000:5,52234000:5,2013-05-05 06:08:40.917,,N
52235188:5,52235188:5,2013-05-05 06:08:40.917,,N
52235734:5,52235734:5,2013-05-05 06:08:40.917,,N
52235735:5,52235735:5,2013-05-05 06:08:40.917,,N
52236367:5,52236367:5,2013-05-05 06:08:40.917,,N
52236679:5,52236679:5,2013-05-05 06:08:40.917,,N
52236726:5,52236726:5,2013-05-05 06:08:40.917,,N
52236728:5,52236728:5,2013-05-05 06:08:40.917,,N
52236730:5,52236730:5,2013-05-05 06:08:40.917,,N
52236732:5,52236732:5,2013-05-05 06:08:40.917,2015-04-13 06:39:38.267,N
52236732:5,74775571:5,2015-04-13 06:39:38.267,,A
52236757:5,52236679:5,2013-05-05 06:08:40.917,,N
52236758:5,52236679:5,2013-05-05 06:08:40.917,,N
52236861:5,52236861:5,2013-05-05 06:08:40.917,,N
52237117:5,52237117:5,2013-05-05 06:08:40.917,,N
52237119:5,52237119:5,2013-05-05 06:08:40.917,,N
52237217:5,52237217:5,2013-05-05 06:08:40.917,,N
52244971:5,52244971:5,2013-05-05 06:08:40.917,,N
52246827:5,52246827:5,2013-05-05 06:08:40.917,,N
52252326:5,52252326:5,2013-05-05 06:08:40.917,,N
52255041:5,52255041:5,2013-05-05 06:08:40.917,,N
52255640:5,52255640:5,2013-05-05 06:08:40.917,,N
52256701:5,52256701:5,2014-06-17 07:43:45.583,,N
52256709:5,52256709:5,2013-05-05 06:08:40.917,,N
52256713:5,52256713:5,2013-05-05 06:08:40.917,,N
52256721:5,52256721:5,2013-05-05 06:08:40.917,,N
52257641:5,52257641:5,2013-05-05 06:08:40.917,,N
52258792:5,52258792:5,2013-05-05 06:08:40.917,,N
52258822:5,52258822:5,2013-05-05 06:08:40.917,,N
52261378:5,52261378:5,2013-05-05 06:08:40.917,,N
52262902:5,52262902:5,2013-05-05 06:08:40.917,,N
52263949:5,52263949:5,2022-06-29 06:27:28.637,,N
52269956:5,52269956:5,2013-05-05 06:08:40.917,,N
52270437:5,52270437:5,2013-05-05 06:08:40.917,,N
52270439:5,52270439:5,2013-05-05 06:08:40.917,,N
52270853:5,52270853:5,2013-05-05 06:08:40.917,,N
52270855:5,52270855:5,2013-05-05 06:08:40.917,,N
52271339:5,52271339:5,2013-05-05 06:08:40.917,,N
52271385:5,52271385:5,2013-05-05 06:08:40.917,,N
52271920:5,52271920:5,2013-05-05 06:08:40.917,,N
52271921:5,52271921:5,2013-05-05 06:08:40.917,,N
52272128:5,52272128:5,2013-05-05 06:08:40.917,,N
52272302:5,52272302:5,2013-05-05 06:08:40.917,,N
52272647:5,52272647:5,2013-05-05 06:08:40.917,,N
52272648:5,52272648:5,2013-05-05 06:08:40.917,,N
52272903:5,52272903:5,2013-05-05 06:08:40.917,,N
52273109:5,52273109:5,2013-05-05 06:08:40.917,,N
52273143:5,52273143:5,2013-05-05 06:08:40.917,,N
52273147:5,52273147:5,2013-05-05 06:08:40.917,,N
52278014:5,52098105:5,2013-05-05 06:08:40.917,,N
52279482:5,52279482:5,2013-05-05 06:08:40.917,,N
52279632:5,52279632:5,2013-05-05 06:08:40.917,,N
52279641:5,52279641:5,2013-05-05 06:08:40.917,,N
52279988:5,52279988:5,2013-05-05 06:08:40.917,,N
52280009:5,52280009:5,2013-05-05 06:08:40.917,,N
52280027:5,52280027:5,2013-05-05 06:08:40.917,,N
52280642:5,52280642:5,2013-05-05 06:08:40.917,,N
52281133:5,52281133:5,2013-05-05 06:08:40.917,,N
52281169:5,52281169:5,2013-05-05 06:08:40.917,,N
52281190:5,52281190:5,2013-05-05 06:08:40.917,,N
52281806:5,52281806:5,2013-05-05 06:08:40.917,,N
52283055:5,52283055:5,2013-05-05 06:08:40.917,,N
52285808:5,52285808:5,2013-05-05 06:08:40.917,,N
52285952:5,52285952:5,2013-05-05 06:08:40.917,,N
52297890:5,52297890:5,2013-05-05 06:08:40.917,,N
52297891:5,52297891:5,2013-05-05 06:08:40.917,,N
52303178:5,52303178:5,2013-05-05 06:08:40.917,,N
52305379:5,52305379:5,2013-05-05 06:08:40.917,,N
52305380:5,52305380:5,2013-05-05 06:08:40.917,,N
52305489:5,52305489:5,2013-05-05 06:08:40.917,,N
52305497:5,52305497:5,2013-05-05 06:08:40.917,,N
52307060:5,52307060:5,2013-05-05 06:08:40.917,,N
52307062:5,52307062:5,2013-05-05 06:08:40.917,,N
52307076:5,52307076:5,2013-05-05 06:08:40.917,,N
52307077:5,52307077:5,2013-05-05 06:08:40.917,,N
52307354:5,52307354:5,2013-05-05 06:08:40.917,,N
52307355:5,52307355:5,2013-05-05 06:08:40.917,,N
52307358:5,52307358:5,2013-05-05 06:08:40.917,,N
52307359:5,52307359:5,2013-05-05 06:08:40.917,,N
52307360:5,52307360:5,2013-05-05 06:08:40.917,,N
52307577:5,52307577:5,2013-05-05 06:08:40.917,,N
52308746:5,52308746:5,2013-05-05 06:08:40.917,,N
52308771:5,52308771:5,2013-05-05 06:08:40.917,,N
52308872:5,52157445:5,2013-05-05 06:08:40.917,,N
52309380:5,52309380:5,2013-05-05 06:08:40.917,,N
52309683:5,52309683:5,2013-05-05 06:08:40.917,,N
52309684:5,52309684:5,2013-05-05 06:08:40.917,,N
52309685:5,52309685:5,2013-05-05 06:08:40.917,,N
52309731:5,52309731:5,2013-05-05 06:08:40.917,,N
52309733:5,52309733:5,2013-05-05 06:08:40.917,,N
52310069:5,52310069:5,2013-05-05 06:08:40.917,,N
52310097:5,52231400:5,2013-05-05 06:08:40.917,,N
52310098:5,52095047:5,2013-05-05 06:08:40.917,,N
52310493:5,52310493:5,2013-05-05 06:08:40.917,,N
52310495:5,52310495:5,2013-05-05 06:08:40.917,,N
52311144:5,52311144:5,2013-05-05 06:08:40.917,,N
52311147:5,52311147:5,2013-05-05 06:08:40.917,,N
52311149:5,52311149:5,2013-05-05 06:08:40.917,,N
52311991:5,52311991:5,2013-05-05 06:08:40.917,,N
52311992:5,52311992:5,2013-05-05 06:08:40.917,,N
52311996:5,52311996:5,2013-05-05 06:08:40.917,,N
52311997:5,52311997:5,2013-05-05 06:08:40.917,,N
52312031:5,52312031:5,2013-05-05 06:08:40.917,,N
52312382:5,52312382:5,2013-05-05 06:08:40.917,,N
52312425:5,52312425:5,2013-05-05 06:08:40.917,,N
52312426:5,52312426:5,2013-05-05 06:08:40.917,,N
52312434:5,52312434:5,2013-05-05 06:08:40.917,,N
52314548:5,52314548:5,2013-05-05 06:08:40.917,,N
52315077:5,52315077:5,2013-05-05 06:08:40.917,,N
52315640:5,52315640:5,2013-05-05 06:08:40.917,,N
52315664:5,52315664:5,2013-05-05 06:08:40.917,,N
52315670:5,52315670:5,2013-05-05 06:08:40.917,,N
52315996:5,52315996:5,2013-05-05 06:08:40.917,,N
52316265:5,52316265:5,2013-05-05 06:08:40.917,,N
52316269:5,52316269:5,2013-05-05 06:08:40.917,,N
52316548:5,52316548:5,2013-05-05 06:08:40.917,,N
52316563:5,52316563:5,2013-05-05 06:08:40.917,,N
52316998:5,52316998:5,2013-05-05 06:08:40.917,,N
52317042:5,52317042:5,2013-05-05 06:08:40.917,,N
52317948:5,52317948:5,2013-05-05 06:08:40.917,,N
52317970:5,52317970:5,2013-05-05 06:08:40.917,,N
52318339:5,52318339:5,2013-05-05 06:08:40.917,,N
52318341:5,52318341:5,2013-05-05 06:08:40.917,,N
52318355:5,52318355:5,2013-05-05 06:08:40.917,,N
52318659:5,52318659:5,2013-05-05 06:08:40.917,,N
52318661:5,52318661:5,2013-05-05 06:08:40.917,,N
52318897:5,52318897:5,2013-05-05 06:08:40.917,,N
52318901:5,52318901:5,2013-05-05 06:08:40.917,,N
52319175:5,52319175:5,2013-05-05 06:08:40.917,,N
52319176:5,52319176:5,2013-05-05 06:08:40.917,,N
52319566:5,52319566:5,2013-05-05 06:08:40.917,,N
52319943:5,52319943:5,2013-05-05 06:08:40.917,,N
52320653:5,52320653:5,2013-05-05 06:08:40.917,,N
52320654:5,52320654:5,2013-05-05 06:08:40.917,,N
52320655:5,52320655:5,2013-05-05 06:08:40.917,,N
52320924:5,52320924:5,2013-05-05 06:08:40.917,,N
52320949:5,52320949:5,2013-05-05 06:08:40.917,,N
52321248:5,55951800:5,2013-05-05 06:08:40.917,,N
52321249:5,52321249:5,2013-05-05 06:08:40.917,,N
52321265:5,52321265:5,2013-05-05 06:08:40.917,,N
52321945:5,52321945:5,2013-05-05 06:08:40.917,,N
52321957:5,52321957:5,2013-05-05 06:08:40.917,,N
52321965:5,52321965:5,2013-05-05 06:08:40.917,,N
52322220:5,52322220:5,2013-05-05 06:08:40.917,,N
52322551:5,52322551:5,2013-05-05 06:08:40.917,,N
52323233:5,52323233:5,2013-05-05 06:08:40.917,,N
52323242:5,52323242:5,2019-06-26 07:48:44.417,,N
52323245:5,52323245:5,2015-06-17 08:02:08.177,,N
52323559:5,52323559:5,2013-05-05 06:08:40.917,,N
52323560:5,52323560:5,2014-05-01 08:45:43.960,,N
52323565:5,52323565:5,2016-06-15 07:05:37.257,,N
52323573:5,52323573:5,2013-05-05 06:08:40.917,,N
52323586:5,52323586:5,2013-05-05 06:08:40.917,,N
52323587:5,52323587:5,2013-05-05 06:08:40.917,,N
52323606:5,52323606:5,2013-05-05 06:08:40.917,,N
52324425:5,52324425:5,2013-05-05 06:08:40.917,,N
52324475:5,52324475:5,2013-05-05 06:08:40.917,,N
52324693:5,52324693:5,2013-05-05 06:08:40.917,,N
52325333:5,52325333:5,2013-05-05 06:08:40.917,,N
52327480:5,52327480:5,2013-05-05 06:08:40.917,,N
52327512:5,52327512:5,2013-05-05 06:08:40.917,,N
52327889:5,52327889:5,2013-05-05 06:08:40.917,,N
52327890:5,52327890:5,2013-05-05 06:08:40.917,,N
52327907:5,52327907:5,2013-05-05 06:08:40.917,,N
52327908:5,52327908:5,2013-05-05 06:08:40.917,,N
52327935:5,52327935:5,2013-05-05 06:08:40.917,,N
52327963:5,52327480:5,2013-05-05 06:08:40.917,,N
52328635:5,52328635:5,2013-05-05 06:08:40.917,,N
52329040:5,52329040:5,2013-05-05 06:08:40.917,,N
52329043:5,52329043:5,2013-05-05 06:08:40.917,,N
52329066:5,52329066:5,2013-05-05 06:08:40.917,,N
52329490:5,52329490:5,2013-05-05 06:08:40.917,,N
52329491:5,52329491:5,2013-05-05 06:08:40.917,,N
52329879:5,52329879:5,2013-05-05 06:08:40.917,,N
52329894:5,52329894:5,2013-05-05 06:08:40.917,,N
52329895:5,52329895:5,2013-05-05 06:08:40.917,,N
52330237:5,52330237:5,2013-05-05 06:08:40.917,,N
52330256:5,52330256:5,2013-05-05 06:08:40.917,,N
52330683:5,52330683:5,2013-05-05 06:08:40.917,,N
52330688:5,52330688:5,2014-01-28 08:08:57.080,,N
52330738:5,52330738:5,2013-05-05 06:08:40.917,,N
52330739:5,52330739:5,2013-05-05 06:08:40.917,,N
52330740:5,52330740:5,2013-05-05 06:08:40.917,,N
52330741:5,52330741:5,2013-05-05 06:08:40.917,,N
52330952:5,52330952:5,2013-05-05 06:08:40.917,,N
52331239:5,52331239:5,2013-05-05 06:08:40.917,,N
52331240:5,52331240:5,2013-05-05 06:08:40.917,,N
52331773:5,52331773:5,2013-05-05 06:08:40.917,,N
52332065:5,52332065:5,2013-05-05 06:08:40.917,,N
52332077:5,52332077:5,2013-05-05 06:08:40.917,,N
52332091:5,52332091:5,2013-05-05 06:08:40.917,,N
52332372:5,52332372:5,2013-05-05 06:08:40.917,,N
52332420:5,52332420:5,2013-05-05 06:08:40.917,,N
52332802:5,52332802:5,2013-05-05 06:08:40.917,,N
52333789:5,52333789:5,2013-05-05 06:08:40.917,,N
52333936:5,10068310:5,2013-05-05 06:08:40.917,,N
52333938:5,10071809:5,2013-05-05 06:08:40.917,,N
52334239:5,52334239:5,2013-05-05 06:08:40.917,,N
52334240:5,52334240:5,2013-05-05 06:08:40.917,,N
52334241:5,52334241:5,2013-05-05 06:08:40.917,,N
52335978:5,52335978:5,2013-05-05 06:08:40.917,,N
52335979:5,52335979:5,2013-05-05 06:08:40.917,,N
52335980:5,52335980:5,2013-05-05 06:08:40.917,,N
52336246:5,52336246:5,2013-05-05 06:08:40.917,,N
52336641:5,52336641:5,2013-05-05 06:08:40.917,,N
52336691:5,52336691:5,2013-05-05 06:08:40.917,,N
52337006:5,52337006:5,2013-05-05 06:08:40.917,,N
52337528:5,52337528:5,2013-05-05 06:08:40.917,,N
52337546:5,52337546:5,2013-05-05 06:08:40.917,,N
52338220:5,52338220:5,2013-05-05 06:08:40.917,,N
52338390:5,52338390:5,2013-05-05 06:08:40.917,,N
52338459:5,52338459:5,2013-05-05 06:08:40.917,,N
52338464:5,52338464:5,2013-05-05 06:08:40.917,,N
52340540:5,52340540:5,2013-05-05 06:08:40.917,,N
52342716:5,52342716:5,2013-05-05 06:08:40.917,,N
52342727:5,52349763:5,2013-05-05 06:08:40.917,,N
52343645:5,52343645:5,2013-05-05 06:08:40.917,,N
52344461:5,52344461:5,2013-05-05 06:08:40.917,,N
52344472:5,52344472:5,2013-05-05 06:08:40.917,,N
52344833:5,52344833:5,2013-05-05 06:08:40.917,,N
52345142:5,52345142:5,2013-05-05 06:08:40.917,,N
52345143:5,52345143:5,2013-05-05 06:08:40.917,,N
52345144:5,52345144:5,2017-06-14 09:24:55.037,,N
52345175:5,52345175:5,2013-05-05 06:08:40.917,,N
52345281:5,52345281:5,2013-05-05 06:08:40.917,,N
52345670:5,52345670:5,2013-05-05 06:08:40.917,,N
52345672:5,52345672:5,2013-05-05 06:08:40.917,,N
52345888:5,52345888:5,2013-05-05 06:08:40.917,,N
52345929:5,52309731:5,2013-05-05 06:08:40.917,,N
52345930:5,52112055:5,2013-05-05 06:08:40.917,,N
52346295:5,52346295:5,2013-05-05 06:08:40.917,,N
52346299:5,52346299:5,2013-05-05 06:08:40.917,,N
52347116:5,52347116:5,2013-05-05 06:08:40.917,,N
52347117:5,52347117:5,2013-05-05 06:08:40.917,,N
52347330:5,52347330:5,2013-05-05 06:08:40.917,,N
52347332:5,52347332:5,2013-05-05 06:08:40.917,,N
52347394:5,53710127:5,2013-05-05 06:08:40.917,,N
52347549:5,52347549:5,2013-05-05 06:08:40.917,,N
52347869:5,52347869:5,2013-05-05 06:08:40.917,,N
52348203:5,52348203:5,2013-05-05 06:08:40.917,,N
52348301:5,52348301:5,2013-05-05 06:08:40.917,,N
52348363:5,52348363:5,2013-05-05 06:08:40.917,,N
52348365:5,52348365:5,2013-05-05 06:08:40.917,,N
52349282:5,52349282:5,2013-05-05 06:08:40.917,,N
52349740:5,52349740:5,2013-05-05 06:08:40.917,,N
52349763:5,52349763:5,2013-05-05 06:08:40.917,,N
52351564:5,10088820:5,2013-05-05 06:08:40.917,,N
52351575:5,52351575:5,2013-05-05 06:08:40.917,,N
52351579:5,52351579:5,2013-05-05 06:08:40.917,,N
52351774:5,52351774:5,2013-05-05 06:08:40.917,,N
52352252:5,52352252:5,2013-05-05 06:08:40.917,,N
52352253:5,52352253:5,2013-05-05 06:08:40.917,,N
52352767:5,52352767:5,2013-05-05 06:08:40.917,,N
52352784:5,52352784:5,2013-05-05 06:08:40.917,,N
52353811:5,52353811:5,2013-05-05 06:08:40.917,,N
52354031:5,52354031:5,2013-05-05 06:08:40.917,,N
52354033:5,52354033:5,2013-05-05 06:08:40.917,,N
52354719:5,52354719:5,2013-05-05 06:08:40.917,,N
52355396:5,52355396:5,2013-05-05 06:08:40.917,,N
52355398:5,52355398:5,2013-05-05 06:08:40.917,,N
52355407:5,52355407:5,2013-05-05 06:08:40.917,,N
52355410:5,52355410:5,2013-05-05 06:08:40.917,,N
52355821:5,52355821:5,2013-05-05 06:08:40.917,,N
52355836:5,52355836:5,2013-05-05 06:08:40.917,,N
52356264:5,52356264:5,2013-05-05 06:08:40.917,,N
52356313:5,52356313:5,2013-05-05 06:08:40.917,,N
52356788:5,52356788:5,2013-05-05 06:08:40.917,,N
52357224:5,52357224:5,2013-05-05 06:08:40.917,,N
52357238:5,52357238:5,2013-05-05 06:08:40.917,,N
52357755:5,52357755:5,2013-05-05 06:08:40.917,,N
52357757:5,52357757:5,2014-07-29 08:41:32.747,,N
52358239:5,52358239:5,2013-05-05 06:08:40.917,,N
52358623:5,52358623:5,2013-05-05 06:08:40.917,,N
52359106:5,52359106:5,2013-05-05 06:08:40.917,,N
52359163:5,52359163:5,2013-05-05 06:08:40.917,,N
52359484:5,52359484:5,2013-05-05 06:08:40.917,,N
52359490:5,52359490:5,2013-05-05 06:08:40.917,,N
52360570:5,52360570:5,2013-05-05 06:08:40.917,,N
52360574:5,52360574:5,2013-05-05 06:08:40.917,,N
52361080:5,52361080:5,2014-01-28 08:08:57.080,,N
52362733:5,52362733:5,2013-05-05 06:08:40.917,,N
52362738:5,52362738:5,2013-05-05 06:08:40.917,,N
52363198:5,52363198:5,2015-02-10 08:10:54.513,,N
52363636:5,2000007:5,2018-08-15 07:10:57.277,,N
52363637:5,52363637:5,2013-05-05 06:08:40.917,,N
52363641:5,52363641:5,2013-05-05 06:08:40.917,,N
52363652:5,52363652:5,2013-05-05 06:08:40.917,,N
52363665:5,52363665:5,2013-05-05 06:08:40.917,,N
52364568:5,52364568:5,2013-05-05 06:08:40.917,,N
52365220:5,52365220:5,2013-05-05 06:08:40.917,,N
52365632:5,52365632:5,2013-05-05 06:08:40.917,,N
52365633:5,52365633:5,2013-05-05 06:08:40.917,,N
52366740:5,52366740:5,2013-05-05 06:08:40.917,,N
52366742:5,52366742:5,2013-05-05 06:08:40.917,,N
52366743:5,52366743:5,2013-05-05 06:08:40.917,,N
52366747:5,52366747:5,2013-05-05 06:08:40.917,,N
52366767:5,52366767:5,2013-05-05 06:08:40.917,,N
52367513:5,52367513:5,2013-05-05 06:08:40.917,,N
52367535:5,52367535:5,2013-05-05 06:08:40.917,,N
52368154:5,52368154:5,2013-05-05 06:08:40.917,,N
52368161:5,52368161:5,2013-05-05 06:08:40.917,,N
52368162:5,52368162:5,2013-05-05 06:08:40.917,,N
52368538:5,52368538:5,2013-06-19 00:23:49.773,,N
52368540:5,52368540:5,2013-05-05 06:08:40.917,,N
52369490:5,52369490:5,2013-05-05 06:08:40.917,,N
52369870:5,52369870:5,2013-05-05 06:08:40.917,,N
52369987:5,10086526:5,2013-05-05 06:08:40.917,,N
52370440:5,52370440:5,2013-05-05 06:08:40.917,,N
52370738:5,52448445:5,2013-05-05 06:08:40.917,,N
52371118:5,52371118:5,2013-05-05 06:08:40.917,,N
52371571:5,52371571:5,2013-05-05 06:08:40.917,,N
52372039:5,52372039:5,2013-05-05 06:08:40.917,,N
52372400:5,52372400:5,2013-05-05 06:08:40.917,,N
52375525:5,52375525:5,2013-05-05 06:08:40.917,,N
52375528:5,52375528:5,2013-05-05 06:08:40.917,,N
52376035:5,52376035:5,2013-05-05 06:08:40.917,,N
52376531:5,52376531:5,2013-05-05 06:08:40.917,,N
52376883:5,52376883:5,2013-05-05 06:08:40.917,,N
52378718:5,52378718:5,2013-05-05 06:08:40.917,,N
52380119:5,52380119:5,2013-05-05 06:08:40.917,,N
52380121:5,52380121:5,2013-05-05 06:08:40.917,,N
52380158:5,53708897:5,2013-05-05 06:08:40.917,,N
52380378:5,52380378:5,2013-05-05 06:08:40.917,,N
52380379:5,52380379:5,2013-05-05 06:08:40.917,,N
52380790:5,52380790:5,2013-05-05 06:08:40.917,,N
52381240:5,52381240:5,2013-05-05 06:08:40.917,,N
52381744:5,52381744:5,2013-05-05 06:08:40.917,,N
52381746:5,52381746:5,2013-05-05 06:08:40.917,,N
52381747:5,52381747:5,2021-06-22 08:19:30.047,,N
52381853:5,52381853:5,2013-05-05 06:08:40.917,,N
52381855:5,52381855:5,2013-05-05 06:08:40.917,,N
52382298:5,52345670:5,2013-05-05 06:08:40.917,,N
