id,spn,grouping_id
54251847:5,54251847,5
54254093:5,54254093,5
54254094:5,54254094,5
54254406:5,54254406,5
54255339:5,54255339,5
54255776:5,54255776,5
54256728:5,54256728,5
54256758:5,54256758,5
54256856:5,54256856,5
54260477:5,54260477,5
54261815:5,54261815,5
54266366:5,54266366,5
54266371:5,54266371,5
54273145:5,54273145,5
54276536:5,54276536,5
54276562:5,54276562,5
54276563:5,54276563,5
54276565:5,54276565,5
54278016:5,54278016,5
54278164:5,54278164,5
54278884:5,54278884,5
54309702:5,54309702,5
54345642:5,54345642,5
54349938:5,54349938,5
54349954:5,54349954,5
54350403:5,54350403,5
54359135:5,54359135,5
54359143:5,54359143,5
54359352:5,54359352,5
54360829:5,54360829,5
54366162:5,54366162,5
54367785:5,54367785,5
54368290:5,54368290,5
54368291:5,54368291,5
54368292:5,54368292,5
54368313:5,54368313,5
54368314:5,54368314,5
54368398:5,54368398,5
54368399:5,54368399,5
54370822:5,54370822,5
54370824:5,54370824,5
54371866:5,54371866,5
54375461:5,54375461,5
54376459:5,54376459,5
54378506:5,54378506,5
54378508:5,54378508,5
54378511:5,54378511,5
54378629:5,54378629,5
54378630:5,54378630,5
54379694:5,54379694,5
54380446:5,54380446,5
54381988:5,54381988,5
54382001:5,54382001,5
54382005:5,54382005,5
54382015:5,54382015,5
54382048:5,54382048,5
54382276:5,54382276,5
54382277:5,54382277,5
54382278:5,54382278,5
54382439:5,54382439,5
54382449:5,54382449,5
54382468:5,54382468,5
54382483:5,54382483,5
54556139:5,54556139,5
54383790:5,54383790,5
54383830:5,54383830,5
54383831:5,54383831,5
54383878:5,54383878,5
54384077:5,54384077,5
54384121:5,54384121,5
54384147:5,54384147,5
54384151:5,54384151,5
54384937:5,54384937,5
54384938:5,54384938,5
54422592:5,54422592,5
54432342:5,54432342,5
54432343:5,54432343,5
54432344:5,54432344,5
54433834:5,54433834,5
54433896:5,54433896,5
54449466:5,54449466,5
54449467:5,54449467,5
54454761:5,54454761,5
54457525:5,54457525,5
54459762:5,54459762,5
54461441:5,54461441,5
54461442:5,54461442,5
54462207:5,54462207,5
54465740:5,54465740,5
54465751:5,54465751,5
54466018:5,54466018,5
54466070:5,54466070,5
54467142:5,54467142,5
54467163:5,54467163,5
54467189:5,54467189,5
54467190:5,54467190,5
54472225:5,54472225,5
54502040:5,54502040,5
54519541:5,54519541,5
54519542:5,54519542,5
54522478:5,54522478,5
54523228:5,54523228,5
54524184:5,54524184,5
54525886:5,54525886,5
54527390:5,54527390,5
54527804:5,54527804,5
54527818:5,54527818,5
54528172:5,54528172,5
54528396:5,54528396,5
54530083:5,54530083,5
54541764:5,54541764,5
54542708:5,54542708,5
54546784:5,54546784,5
54546802:5,54546802,5
54550309:5,54550309,5
54556124:5,54556124,5
54570608:5,54570608,5
54583645:5,54583645,5
54584173:5,54584173,5
54584174:5,54584174,5
54584193:5,54584193,5
54584343:5,54584343,5
54586735:5,54586735,5
54587115:5,54587115,5
54587116:5,54587116,5
54588372:5,54588372,5
54588836:5,54588836,5
54589164:5,54589164,5
54589165:5,54589165,5
54589166:5,54589166,5
54589167:5,54589167,5
54632041:5,54632041,5
54632042:5,54632042,5
54632071:5,54632071,5
54633969:5,54633969,5
54633971:5,54633971,5
54633978:5,54633978,5
54637751:5,54637751,5
54639510:5,54639510,5
54639511:5,54639511,5
54644508:5,54644508,5
54644510:5,54644510,5
54644511:5,54644511,5
54646588:5,54646588,5
54646590:5,54646590,5
54647324:5,54647324,5
54647698:5,54647698,5
54647701:5,54647701,5
54647703:5,54647703,5
54651631:5,54651631,5
54653447:5,54653447,5
54654243:5,54654243,5
54655830:5,54655830,5
54655972:5,54655972,5
54660404:5,54660404,5
54670995:5,54670995,5
54673072:5,54673072,5
54673171:5,54673171,5
54675591:5,54675591,5
54675592:5,54675592,5
54675594:5,54675594,5
54677213:5,54677213,5
54678803:5,54678803,5
54679065:5,54679065,5
54682551:5,54682551,5
54682552:5,54682552,5
54682863:5,54682863,5
54683409:5,54683409,5
54683528:5,54683528,5
54683530:5,54683530,5
54686295:5,54686295,5
54688101:5,54688101,5
54688102:5,54688102,5
54689411:5,54689411,5
54742689:5,54742689,5
54742703:5,54742703,5
54743442:5,54743442,5
54743443:5,54743443,5
54744053:5,54744053,5
54745175:5,54745175,5
54747431:5,54747431,5
54748270:5,54748270,5
54752661:5,54752661,5
54771099:5,54771099,5
54771650:5,54771650,5
54771779:5,54771779,5
54774234:5,54774234,5
54778259:5,54778259,5
54778732:5,54778732,5
54782575:5,54782575,5
54783580:5,54783580,5
54783585:5,54783585,5
54784985:5,54784985,5
54785321:5,54785321,5
54787117:5,54787117,5
54787261:5,54787261,5
54788330:5,54788330,5
54791322:5,54791322,5
54791330:5,54791330,5
54791465:5,54791465,5
54794236:5,54794236,5
54794237:5,54794237,5
54794490:5,54794490,5
54806863:5,54806863,5
54816515:5,54816515,5
54845271:5,54845271,5
54849936:5,54849936,5
54849937:5,54849937,5
54849958:5,54849958,5
54850229:5,54850229,5
54851927:5,54851927,5
54851996:5,54851996,5
54854434:5,54854434,5
54856728:5,54856728,5
54856855:5,54856855,5
54857023:5,54857023,5
54927777:5,54927777,5
54927779:5,54927779,5
54927950:5,54927950,5
54929632:5,54929632,5
54992360:5,54992360,5
55059222:5,55059222,5
55059231:5,55059231,5
55073380:5,55073380,5
55155821:5,55155821,5
55155824:5,55155824,5
55155850:5,55155850,5
55158092:5,55158092,5
55158102:5,55158102,5
55158895:5,55158895,5
55169306:5,55169306,5
55169423:5,55169423,5
55170042:5,55170042,5
55174296:5,55174296,5
55174300:5,55174300,5
55176480:5,55176480,5
55176481:5,55176481,5
55176482:5,55176482,5
55176488:5,55176488,5
55176892:5,55176892,5
55176906:5,55176906,5
55176908:5,55176908,5
55178994:5,55178994,5
55179030:5,55179030,5
55179345:5,55179345,5
55197036:5,55197036,5
55202645:5,55202645,5
55226623:5,55226623,5
55227776:5,55227776,5
55230161:5,55230161,5
55230327:5,55230327,5
55231065:5,55231065,5
55232564:5,55232564,5
55233218:5,55233218,5
55233219:5,55233219,5
55237479:5,55237479,5
55241269:5,55241269,5
55242355:5,55242355,5
55244809:5,55244809,5
55244823:5,55244823,5
55244824:5,55244824,5
55244927:5,55244927,5
55246434:5,55246434,5
55253266:5,55253266,5
55262186:5,55262186,5
55262249:5,55262249,5
55262275:5,55262275,5
55268201:5,55268201,5
55270070:5,55270070,5
55269016:5,55269016,5
55269303:5,55269303,5
55269345:5,55269345,5
55272580:5,55272580,5
55272583:5,55272583,5
55272586:5,55272586,5
55272589:5,55272589,5
55275768:5,55275768,5
55275780:5,55275780,5
55275783:5,55275783,5
55275791:5,55275791,5
55276107:5,55276107,5
55277566:5,55277566,5
55277933:5,55277933,5
55280265:5,55280265,5
55280266:5,55280266,5
61562023:5,61562023,5
55283729:5,55283729,5
55292145:5,55292145,5
55292146:5,55292146,5
55292157:5,55292157,5
55318604:5,55318604,5
55334524:5,55334524,5
55337106:5,55337106,5
55339436:5,55339436,5
55340058:5,55340058,5
55347519:5,55347519,5
55348619:5,55348619,5
55350686:5,55350686,5
55357758:5,55357758,5
55358896:5,55358896,5
55362715:5,55362715,5
55370232:5,55370232,5
55370529:5,55370529,5
55373428:5,55373428,5
55373546:5,55373546,5
55377138:5,55377138,5
55377803:5,55377803,5
55380487:5,55380487,5
55380779:5,55380779,5
55380852:5,55380852,5
55382326:5,55382326,5
55385255:5,55385255,5
55385256:5,55385256,5
55385273:5,55385273,5
55385352:5,55385352,5
55385379:5,55385379,5
55385808:5,55385808,5
55385809:5,55385809,5
55385810:5,55385810,5
55387439:5,55387439,5
55387977:5,55387977,5
55387978:5,55387978,5
55387980:5,55387980,5
55388070:5,55388070,5
55422456:5,55422456,5
55438106:5,55438106,5
55439866:5,55439866,5
55442607:5,55442607,5
55446741:5,55446741,5
55447197:5,55447197,5
55448000:5,55448000,5
55451302:5,55451302,5
55451305:5,55451305,5
55455537:5,55455537,5
55455543:5,55455543,5
55455545:5,55455545,5
55456205:5,55456205,5
55457714:5,55457714,5
55458014:5,55458014,5
55484944:5,55484944,5
55485103:5,55485103,5
55490370:5,55490370,5
55491711:5,55491711,5
55493419:5,55493419,5
55494813:5,55494813,5
55494833:5,55494833,5
55495072:5,55495072,5
55495172:5,55495172,5
55496527:5,55496527,5
55499221:5,55499221,5
55499224:5,55499224,5
55499226:5,55499226,5
55500731:5,55500731,5
55502109:5,55502109,5
55508371:5,55508371,5
55508396:5,55508396,5
55509122:5,55509122,5
55509123:5,55509123,5
55510267:5,55510267,5
55512076:5,55512076,5
55512090:5,55512090,5
55512841:5,55512841,5
55513355:5,55513355,5
55517286:5,55517286,5
55518877:5,55518877,5
55518878:5,55518878,5
55519318:5,55519318,5
55520861:5,55520861,5
55524127:5,55524127,5
55525598:5,55525598,5
55525602:5,55525602,5
55526505:5,55526505,5
55526877:5,55526877,5
55529949:5,55529949,5
55532222:5,55532222,5
55532760:5,55532760,5
55561286:5,55561286,5
55570295:5,55570295,5
55580311:5,55580311,5
55581075:5,55581075,5
55584480:5,55584480,5
55584482:5,55584482,5
55584690:5,55584690,5
55592067:5,55592067,5
55595944:5,55595944,5
55595945:5,55595945,5
55605432:5,55605432,5
55610952:5,55610952,5
55612976:5,55612976,5
55612977:5,55612977,5
55613000:5,55613000,5
55617627:5,55617627,5
55620630:5,55620630,5
55623260:5,55623260,5
55625532:5,55625532,5
55630536:5,55630536,5
55636034:5,55636034,5
55640395:5,55640395,5
55640532:5,55640532,5
55640536:5,55640536,5
55640538:5,55640538,5
55641478:5,55641478,5
55641480:5,55641480,5
55644608:5,55644608,5
55645713:5,55645713,5
55648322:5,55648322,5
55648331:5,55648331,5
55648683:5,55648683,5
55652607:5,55652607,5
55652609:5,55652609,5
55658434:5,55658434,5
55668799:5,55668799,5
55673204:5,55673204,5
55705932:5,55705932,5
55709698:5,55709698,5
55720086:5,55720086,5
55721994:5,55721994,5
55723058:5,55723058,5
55724983:5,55724983,5
55733461:5,55733461,5
55733463:5,55733463,5
55735592:5,55735592,5
55738248:5,55738248,5
55739900:5,55739900,5
55744594:5,55744594,5
55744629:5,55744629,5
55746549:5,55746549,5
55746551:5,55746551,5
55747366:5,55747366,5
55748108:5,55748108,5
55748109:5,55748109,5
55751237:5,55751237,5
55753638:5,55753638,5
55753639:5,55753639,5
55758044:5,55758044,5
55760975:5,55760975,5
55761012:5,55761012,5
55765112:5,55765112,5
55770651:5,55770651,5
55790531:5,55790531,5
55790532:5,55790532,5
55790534:5,55790534,5
55790686:5,55790686,5
55815000:5,55815000,5
55815004:5,55815004,5
55815197:5,55815197,5
55819488:5,55819488,5
55848658:5,55848658,5
55848680:5,55848680,5
55848746:5,55848746,5
55848772:5,55848772,5
55849137:5,55849137,5
55850342:5,55850342,5
55850351:5,55850351,5
55855423:5,55855423,5
55858141:5,55858141,5
55866015:5,55866015,5
55866533:5,55866533,5
55873208:5,55873208,5
55873324:5,55873324,5
55883129:5,55883129,5
55883131:5,55883131,5
55886694:5,55886694,5
55886698:5,55886698,5
55889834:5,55889834,5
55890245:5,55890245,5
55893759:5,55893759,5
55894064:5,55894064,5
55894136:5,55894136,5
55899090:5,55899090,5
55900053:5,55900053,5
55900054:5,55900054,5
55900426:5,55900426,5
55902724:5,55902724,5
55931731:5,55931731,5
55934041:5,55934041,5
55934042:5,55934042,5
55934043:5,55934043,5
55948761:5,55948761,5
55951092:5,55951092,5
55951095:5,55951095,5
55953614:5,55953614,5
55953615:5,55953615,5
55957795:5,55957795,5
55957796:5,55957796,5
55961447:5,55961447,5
55965946:5,55965946,5
55967957:5,55967957,5
55976248:5,55976248,5
55978605:5,55978605,5
55989291:5,55989291,5
55995148:5,55995148,5
55995223:5,55995223,5
55996483:5,55996483,5
55996491:5,55996491,5
56002453:5,56002453,5
56005173:5,56005173,5
56009659:5,56009659,5
56010439:5,56010439,5
56011928:5,56011928,5
56011947:5,56011947,5
56014509:5,56014509,5
56019035:5,56019035,5
56038795:5,56038795,5
56046286:5,56046286,5
56062033:5,56062033,5
56062042:5,56062042,5
56063150:5,56063150,5
56078422:5,56078422,5
56078489:5,56078489,5
56079429:5,56079429,5
56081573:5,56081573,5
56081806:5,56081806,5
56082144:5,56082144,5
56083471:5,56083471,5
56092934:5,56092934,5
56094477:5,56094477,5
56094486:5,56094486,5
56094500:5,56094500,5
56094624:5,56094624,5
56099396:5,56099396,5
56099408:5,56099408,5
56099465:5,56099465,5
56099489:5,56099489,5
56101563:5,56101563,5
56103836:5,56103836,5
56107237:5,56107237,5
56107264:5,56107264,5
56109600:5,56109600,5
56109709:5,56109709,5
56109744:5,56109744,5
56109794:5,56109794,5
56109801:5,56109801,5
56109822:5,56109822,5
56109864:5,56109864,5
56109877:5,56109877,5
56109923:5,56109923,5
56110016:5,56110016,5
56110088:5,56110088,5
56110143:5,56110143,5
56110179:5,56110179,5
56110206:5,56110206,5
56110227:5,56110227,5
56110297:5,56110297,5
56110308:5,56110308,5
56110359:5,56110359,5
56110381:5,56110381,5
56110430:5,56110430,5
56110551:5,56110551,5
56116194:5,56116194,5
56127417:5,56127417,5
56138195:5,56138195,5
56138216:5,56138216,5
56139080:5,56139080,5
56139081:5,56139081,5
56139082:5,56139082,5
56139084:5,56139084,5
56139141:5,56139141,5
56141038:5,56141038,5
56141042:5,56141042,5
56141111:5,56141111,5
56141112:5,56141112,5
56141114:5,56141114,5
56181370:5,56181370,5
56184021:5,56184021,5
56184022:5,56184022,5
56207789:5,56207789,5
56218622:5,56218622,5
56218879:5,56218879,5
56222903:5,56222903,5
56226259:5,56226259,5
56226327:5,56226327,5
56264053:5,56264053,5
56264057:5,56264057,5
56266865:5,56266865,5
56268767:5,56268767,5
56271219:5,56271219,5
56272797:5,56272797,5
56284283:5,56284283,5
56284338:5,56284338,5
56291767:5,56291767,5
56291771:5,56291771,5
56361753:5,56361753,5
56372884:5,56372884,5
56372947:5,56372947,5
56373339:5,56373339,5
56374305:5,56374305,5
56379157:5,56379157,5
56379474:5,56379474,5
56385586:5,56385586,5
56385820:5,56385820,5
56388419:5,56388419,5
56388445:5,56388445,5
56389864:5,56389864,5
56389865:5,56389865,5
56389874:5,56389874,5
56389876:5,56389876,5
56390405:5,56390405,5
56393918:5,56393918,5
56394308:5,56394308,5
56394309:5,56394309,5
56394340:5,56394340,5
56394366:5,56394366,5
56394379:5,56394379,5
56394416:5,56394416,5
56399612:5,56399612,5
56404502:5,56404502,5
56407789:5,56407789,5
56407790:5,56407790,5
56409627:5,56409627,5
56412865:5,56412865,5
56412903:5,56412903,5
56467969:5,56467969,5
56471374:5,56471374,5
56477735:5,56477735,5
56496464:5,56496464,5
56496468:5,56496468,5
56501439:5,56501439,5
56504280:5,56504280,5
56504351:5,56504351,5
56510801:5,56510801,5
56513076:5,56513076,5
56521917:5,56521917,5
56527239:5,56527239,5
56530975:5,56530975,5
56531594:5,56531594,5
56531595:5,56531595,5
56542470:5,56542470,5
56543035:5,56543035,5
56577722:5,56577722,5
56578729:5,56578729,5
56578730:5,56578730,5
56578764:5,56578764,5
56578765:5,56578765,5
56584175:5,56584175,5
56598947:5,56598947,5
56598950:5,56598950,5
56598961:5,56598961,5
56604298:5,56604298,5
56612449:5,56612449,5
56612480:5,56612480,5
56616823:5,56616823,5
56619159:5,56619159,5
56659891:5,56659891,5
56663509:5,56663509,5
56664841:5,56664841,5
56665244:5,56665244,5
56672109:5,56672109,5
56675453:5,56675453,5
56679403:5,56679403,5
56683558:5,56683558,5
56685294:5,56685294,5
56692064:5,56692064,5
56693205:5,56693205,5
56694800:5,56694800,5
56738055:5,56738055,5
56751348:5,56751348,5
56760777:5,56760777,5
56774197:5,56774197,5
56780559:5,56780559,5
56780566:5,56780566,5
56787817:5,56787817,5
56792567:5,56792567,5
56793009:5,56793009,5
56798642:5,56798642,5
56805310:5,56805310,5
56813679:5,56813679,5
56813828:5,56813828,5
56815419:5,56815419,5
56845176:5,56845176,5
56873142:5,56873142,5
56875308:5,56875308,5
56884911:5,56884911,5
56895514:5,56895514,5
56902216:5,56902216,5
56912797:5,56912797,5
56926585:5,56926585,5
56952572:5,56952572,5
56952675:5,56952675,5
56956345:5,56956345,5
56962348:5,56962348,5
56973678:5,56973678,5
56986510:5,56986510,5
56987171:5,56987171,5
56987214:5,56987214,5
56990081:5,56990081,5
56990446:5,56990446,5
56990448:5,56990448,5
56990467:5,56990467,5
56990508:5,56990508,5
56995910:5,56995910,5
56998668:5,56998668,5
57017917:5,57017917,5
57019645:5,57019645,5
57032610:5,57032610,5
57048488:5,57048488,5
57076945:5,57076945,5
57121041:5,57121041,5
57121048:5,57121048,5
57154749:5,57154749,5
57154873:5,57154873,5
57170365:5,57170365,5
57174892:5,57174892,5
57179529:5,57179529,5
57195924:5,57195924,5
57196566:5,57196566,5
57203336:5,57203336,5
57205753:5,57205753,5
57216948:5,57216948,5
57222823:5,57222823,5
57240809:5,57240809,5
57243891:5,57243891,5
57246176:5,57246176,5
57248925:5,57248925,5
57271860:5,57271860,5
57282125:5,57282125,5
57290303:5,57290303,5
57294701:5,57294701,5
57297205:5,57297205,5
57297407:5,57297407,5
57298208:5,57298208,5
57302833:5,57302833,5
57304134:5,57304134,5
57306788:5,57306788,5
57311643:5,57311643,5
57324574:5,57324574,5
57328912:5,57328912,5
57334887:5,57334887,5
57334900:5,57334900,5
57346802:5,57346802,5
57357538:5,57357538,5
57358779:5,57358779,5
57358981:5,57358981,5
57359023:5,57359023,5
57359052:5,57359052,5
57359060:5,57359060,5
57359061:5,57359061,5
114926596:5,114926596,5
57359937:5,57359937,5
57411623:5,57411623,5
57413026:5,57413026,5
57414549:5,57414549,5
57415503:5,57415503,5
57417206:5,57417206,5
57417208:5,57417208,5
57419386:5,57419386,5
57419394:5,57419394,5
57419395:5,57419395,5
57436095:5,57436095,5
57443495:5,57443495,5
57451166:5,57451166,5
57453065:5,57453065,5
57453070:5,57453070,5
57456421:5,57456421,5
57462945:5,57462945,5
57465243:5,57465243,5
57469953:5,57469953,5
57481726:5,57481726,5
57481731:5,57481731,5
57486714:5,57486714,5
57487992:5,57487992,5
57543557:5,57543557,5
57546957:5,57546957,5
57557309:5,57557309,5
57576764:5,57576764,5
57578548:5,57578548,5
57599286:5,57599286,5
57599298:5,57599298,5
57680223:5,57680223,5
57747367:5,57747367,5
57754684:5,57754684,5
57769785:5,57769785,5
57826560:5,57826560,5
57826562:5,57826562,5
57826565:5,57826565,5
57831276:5,57831276,5
57889946:5,57889946,5
57908263:5,57908263,5
57923577:5,57923577,5
57943946:5,57943946,5
57944428:5,57944428,5
57949077:5,57949077,5
57990582:5,57990582,5
57990586:5,57990586,5
57998461:5,57998461,5
58011266:5,58011266,5
58023080:5,58023080,5
58043599:5,58043599,5
58043601:5,58043601,5
58048462:5,58048462,5
58052973:5,58052973,5
58074708:5,58074708,5
